Rank,Symbol,Ratio,Volume,Market Cap
167,SNT,0.0976564128194558,31859992.21413406,326245776.3325368
51,BSV,0.09762243760587618,288864252.9008538,2958994468.741541
253,POLIS,0.09761864139098447,25109437.55054989,257219698.95054147
69,HOT,0.09697476702804501,166327604.4481017,1715163743.5746548
249,BFC,0.09616386203215978,26151558.95523855,271947885.646406
10,USDC,0.0961632039703924,2807569340.3275657,29195879758.66513
3,ADA,0.09606267375228326,8330898425.243589,86723574306.56647
83,ZIL,0.09391636585604597,119071162.34573713,1267842524.148008
313,WEMIX,0.09102449056795128,13642135.59141158,149873242.9733018
39,AXS,0.0900265239562039,382972975.4737638,4254001583.578552
48,KSM,0.08962028658140876,311081277.12495214,3471103351.6097264
364,DNT,0.08934327476772166,9790990.97588623,109588449.733248
352,MX,0.08922557420394547,10949325.31218775,122715100.57374986
419,AION,0.08888465624505834,7697285.76299371,86598588.41971558
135,STORJ,0.0878862827721812,39831096.6358669,453211757.0510641
175,HIVE,0.08753995882546292,25737283.45482511,294006117.8934306
307,QKC,0.08709435096004496,13938410.2102119,160038051.33821166
245,ILV,0.08701660871788473,26049444.10027451,299361748.10867465
184,STEEM,0.08692725356856086,22078012.05142219,253982625.06946597
143,POLY,0.08622380090447779,35708542.76345066,414137887.5539253
54,SHIB,0.08600707636574996,232440234.80732897,2702571051.46632
32,QNT,0.08588014929925009,399038157.4491064,4646453932.662071
417,LTO,0.08569338193008484,7435623.15084653,86770098.03292716
203,STETH,0.08495732504036382,313527541.9714216,3690412119.5254498
292,BORA,0.08472658508993387,14631599.77804976,172691956.86948675
140,SKL,0.08426247482206882,36168841.888916,429240204.0800631
325,META,0.08386225597463376,11874039.56226732,141589794.17223072
231,YGG,0.0835212135115977,33615025.10865922,402472901.1389599
298,DKA,0.0828880391709899,13760633.3646786,166014704.92373168
137,OCEAN,0.08218887604816415,36929992.14681181,449330784.4381541
493,SOUL,0.0819816180315062,4995773.28229525,60937724.84918917
390,LON,0.08135873261440445,7728887.98526309,94997644.83664906
105,ZRX,0.08134949319178525,70955428.51626255,872229509.1498823
136,ALPHA,0.08087767773348659,36302451.99172464,448856260.5784856
407,BIFI,0.08079315642784503,7276718.12915449,90066021.0701534
7,XRP,0.08047340735571377,4085168352.979554,50764202575.91465
129,RSR,0.08043849067239692,39702930.34767422,493581244.6975536
194,NU,0.07995854214765369,17138991.71787545,214348476.81722495
24,XLM,0.07976520173853922,616951690.0730274,7734597000.021652
461,FIO,0.07838726489514854,5566242.26539528,71009522.69275796
227,PUNDIX,0.0773999581941377,32006332.82514311,413518735.30556095
254,SUSD,0.07700112603381978,19717163.1107391,256063308.763551
469,SBD,0.07371593193162446,5099402.64052164,69176397.9223869
188,ANT,0.07356588579621154,16436658.26850937,223427721.8389154
285,RLY,0.0735491574088563,13016155.17917681,176972186.19134703
9,DOT,0.07303884443862761,2300878355.9785037,31502118819.96386
37,CAKE,0.07275956179734949,324332020.5347096,4457586226.784071
326,RGT,0.07225450338986658,10245185.01949633,141793030.72939226
130,CKB,0.07201723134952219,35243390.95773992,489374421.88929343
162,ARDR,0.07177882894731494,24650013.17279572,343416206.8997897
372,RARI,0.07145058179203642,7513002.0276296,105149627.04568163
451,COS,0.07128905558858042,5317810.29583778,74595044.80642362
202,BCHA,0.07034564630626493,304696933.0945845,4331425597.655622
374,BSCPAD,0.07032653541715884,7318439.92488882,104063706.27356693
142,FEI,0.07027081708597863,29173402.47283475,415156727.6802851
109,ANKR,0.07010338776687422,53325591.35485037,760670675.890619
160,STMX,0.06911530313257248,23963147.85777707,346712620.3847
226,ANC,0.06870410211266029,29052254.81246792,422860555.90724885
112,REN,0.06838418793193175,48659601.31051992,711562172.2225423
384,CRE,0.0677270578627995,6692349.985826,98813534.75273156
91,RVN,0.06709463501561092,77012835.69385272,1147824049.9547265
446,GRS,0.06708783386890912,5128514.58484118,76444778.27175629
77,ENJ,0.0666283070808378,94769082.56893092,1422354652.5645757
200,BADGER,0.06660737061831633,12884575.2247604,193440682.3922468
57,HT,0.06651103746063028,156739580.20890027,2356595028.331632
169,RLC,0.06608783129286282,21205509.81491488,320868598.6523661
147,XVG,0.0653551197120736,26056382.59380729,398689233.6606596
25,VET,0.0644832653014473,486234311.2272596,7540472849.105956
478,CITY,0.06448145459292098,4296907.72680773,66637884.550443456
115,UMA,0.06406732402290437,42706249.27195675,666583939.9923909
133,LSK,0.0633489635596396,30054000.24433886,474419762.4645374
56,UST,0.06295254865065221,160820825.64733902,2554635659.6266713
189,ARK,0.06294162376021235,14009537.17106707,222579849.9326768
117,IOTX,0.06244625195606852,38034903.42649989,609082246.4934769
305,SUN,0.062407317375301107,10082407.88909801,161558104.2919226
323,BTS,0.06208134329979503,8940019.45563102,144004929.34663248
38,AAVE,0.06178628348620843,270269213.90199274,4374259117.920899
260,CVX,0.061113719854821356,14297671.89778235,233951916.71767277
370,DVI,0.0605409215231826,6393767.86487503,105610679.58680972
293,GUSD,0.059666664016095036,10217334.87438272,171240256.8983344
452,TROY,0.05934970907365399,4397749.33405848,74098919.82117046
179,CFX,0.058279040193510455,15983526.37620985,274258572.604112
103,SC,0.05826934497311829,53500001.85948722,918150047.579369
471,eRSDL,0.05798663824427618,3985325.92679592,68728349.27948782
256,DAWN,0.05751839654206349,14265822.28741376,248021905.07833597
431,CRU,0.05675035332082792,4686963.86283879,82589157.39857833
406,FIRO,0.05549621601449244,5025208.40092203,90550469.23577155
426,ELA,0.05547546830690072,4658125.85714776,83967310.22400986
88,FLOW,0.05530258900752887,64933919.32805452,1174156951.6612403
281,BANANA,0.054848537550966574,10069727.83243022,183591546.5033719
102,BNT,0.0548182928954886,50672823.32850011,924377988.659883
344,WILD,0.0546210139480723,6981139.48983436,127810507.07830627
42,GRT,0.05461029253936456,227390131.3552785,4163869497.519531
154,WRX,0.054250335393587715,20736926.9335347,382245137.89800024
248,TRIBE,0.05381857754031992,15069686.21958165,280009002.6216637
183,NKN,0.05377442246619906,14119265.07454204,262564699.479887
176,ONG,0.05289202455898712,15355795.43021267,290323457.2366827
19,ICP,0.05219834082200449,501610511.1657649,9609702210.1957
29,DAI,0.05145855909272083,332674967.2192567,6464910271.191714
84,SNX,0.05144514840753951,64717521.3011068,1257990759.1756926
75,MANA,0.050959349298670076,76766088.04077876,1506418137.1480381
2,ETH,0.04948297510412453,19213537625.77848,388285821241.5159
416,ALCX,0.04913682177541823,4266261.13120203,86824116.35618486
97,ZEN,0.04848901891304406,46863618.6539925,966479002.9683542
455,STPT,0.04845435620702809,3547456.51928327,73212334.18366472
308,NWC,0.04797040164978262,7555042.68980723,157493838.491583
148,VTHO,0.04794341195698094,19054508.42443365,397437471.52436787
341,RARE,0.04777612015029368,6377027.51800784,133477299.91357702
108,NANO,0.0474689748324316,37980144.87867012,800104594.9010352
284,STRK,0.047363673278557526,8419459.58234058,177761963.95967108
258,KDA,0.04722900994633995,11586141.93279942,245318331.80418587
58,COMP,0.047081937530627616,104824432.3773058,2226425628.918005
479,DPR,0.04694118406005891,3113147.35920588,66320171.115043946
301,IQ,0.04546588876833104,7417678.89661376,163148221.61313373
106,DGB,0.04513207000385479,39239496.10046178,869437100.871072
150,MED,0.04422010542552646,17437886.68865103,394342946.9660389
156,LPT,0.04392853204558169,16486655.81106734,375306322.41387546
76,TUSD,0.043723463272440886,63197732.49323872,1445396310.43071
28,THETA,0.04354110657473803,284710320.7587089,6538885737.09089
385,CREAM,0.04212812375466662,4142972.71494536,98342208.1427596
100,PERP,0.04195473641265558,39670164.87204002,945546755.0041281
53,MKR,0.04184869106317381,119857007.44829582,2864056303.872503
225,ORC,0.041798333078602694,17820792.86405488,426351759.78291965
1,BTC,0.04055932516454689,34673765313.69649,854890094276.1493
309,ZKS,0.040367545643568134,6362904.68830753,157624264.41502887
464,PRE,0.039727975576038826,2783524.67489182,70064598.92637092
60,AR,0.03968956744228607,82468267.52909437,2077832358.5666242
8,DOGE,0.03861889927584463,1232436175.72359,31912773249.196533
196,REQ,0.0386105917513028,8224365.36934687,213008011.43689707
483,NRV,0.03789705138784748,2485639.91236247,65589269.384676844
193,MVL,0.03776498910749311,8108595.52725173,214711978.44574165
279,WAN,0.037240700794871955,6870070.12984956,184477466.40674302
485,BELT,0.03658828596376653,2356954.38324274,64418278.177251525
498,LTX,0.03585422532038816,2138920.25975081,59656016.568137474
306,SLIM,0.0351507774085648,5672544.00445118,161377483.5907047
191,BTCST,0.03510085258341222,7626892.8784335,217285117.51414773
331,UQC,0.03508578514243297,4901620.34669172,139703880.8392995
85,MDX,0.035083555658496614,43866142.259773,1250333423.6348817
449,SERO,0.03477005476314869,2614964.78849371,75207381.93559593
215,XWC,0.034670359582890005,26260706.2783087,757439686.067418
173,PROM,0.0344197084792849,10360002.11850728,300990408.5835685
234,TITAN,0.03399340583758516,11885911.64502759,349653450.4902657
291,SYS,0.03374309374994018,5856024.7008051,173547355.91829014
34,XMR,0.03371525857047309,154228543.22324616,4574443434.887827
20,WBTC,0.033237159976689704,308043386.179688,9268041745.917183
255,ALBT,0.03282681328173584,8201339.47731912,249836601.77219138
420,VAI,0.03259426880608865,2809332.84725419,86191006.89043233
282,HTR,0.031950181923781316,5766157.03914724,180473371.10325953
247,RPL,0.03177327873589783,8904576.99911984,280253639.32804775
71,TFUEL,0.03170904171513966,52532490.24932267,1656703810.8957021
64,RUNE,0.03159021821217596,61888409.08280526,1959100398.329991
171,PAXG,0.031530046671933265,9768621.5486041,309819444.61565673
128,USDN,0.031529056238249455,16058510.72754179,509324180.4066566
72,XEM,0.03104338290105787,51053902.9181928,1644598563.2723367
138,AGIX,0.030710649827347183,13751273.63647688,447768891.6967059
101,AUDIO,0.030644247472187528,28453539.34188939,928511602.9595307
49,KLAY,0.03033896852271026,103114673.04649267,3398753420.6809335
239,BIT,0.02990191613290482,9576514.52900849,320264242.81453496
324,OXY,0.029855740170712828,4272932.14449024,143119283.59698814
424,RFOX,0.029314535729478345,2506734.60021371,85511659.58575861
467,DG,0.028572705580782284,1981023.69865195,69332730.60372578
430,HYDRA,0.028398844374053617,2357934.29669524,83029234.0645223
210,SAFEMOON,0.027431096135775834,25274523.130571,921382179.023017
41,MIOTA,0.026997476736585882,114201709.56155926,4230088266.24148
387,WHALE,0.026987381113597428,2645433.04512399,98024815.15300144
339,SWAP,0.026032874476277355,3498546.24655423,134389548.48195136
476,BEPRO,0.02577954742383745,1725571.20410303,66935667.090394855
297,KIN,0.025518391015662688,4241293.98583603,166205384.31411317
12,UNI,0.025344027648173336,364510223.6091818,14382489976.31021
4,BNB,0.023528805594343134,1623987587.6248102,69021250616.10667
437,FLUX,0.02340083793905272,1906977.16418512,81491832.43573694
90,BTG,0.02318453163125114,26942009.92351413,1162068328.6609151
40,XEC,0.022774479495226638,96605360.43587142,4241825173.4850492
396,PNK,0.02250251994771719,2103348.38451335,93471681.81165098
399,NYE,0.022289702193323803,2071465.57731039,92933748.47918938
157,GT,0.02226387636723029,8234795.1768,369872480.4688825
271,RNDR,0.0221100645787791,4256080.00353729,192495141.22279906
121,ERG,0.021804570293385506,12521117.49564447,574242799.888737
314,GALA,0.02141903337682824,3184046.16617965,148654988.77387473
224,MNGO,0.021065665658652376,9497296.44369213,450842456.04132
481,NFTX,0.020285676128832933,1340250.13595794,66068792.94760025
329,KLV,0.020016288717521195,2804490.28493564,140110403.307719
124,GLM,0.019944157286615923,10582103.15042839,530586627.36929995
263,TLOS,0.019847876576967943,4431481.05355007,223272300.00475168
480,MAPS,0.01927612475098527,1278179.83959709,66308962.828836106
368,PPT,0.018321616737730022,1975766.14137837,107837980.1117464
475,EXRD,0.018301490614900863,1228569.2542378,67129463.93762664
165,DAG,0.017846846707330194,5933074.92259653,332443877.61562675
96,TEL,0.01772671507508232,17145492.28682546,967212042.0622172
388,XOR,0.017549213137497032,1700075.95260519,96874768.07565086
68,STX,0.01740115627109731,30908476.55000188,1776231192.253571
362,SNL,0.017050243038875194,1913594.64245303,112232690.06136525
278,DDX,0.016207544881376483,2997385.06467679,184937637.78627443
265,LYXe,0.015823609879872903,3259683.48167682,206001254.22853273
59,AMP,0.01559162181783416,33996875.19461334,2180457914.6299396
98,KCS,0.015464758332083288,14878842.3429153,962112826.0405827
490,ATRI,0.015346898915749875,950994.21610001,61966539.384972736
164,ASD,0.015302818541387193,5182936.02465438,338691595.3186588
190,UOS,0.015218792092781843,3347673.89550425,219969750.23346475
240,FRAX,0.015103587121309906,4829646.62771302,319768184.1354621
127,UBT,0.014798449549924804,7665653.39370694,518003819.78164005
459,PYR,0.014618368791403035,1038962.21344484,71072376.69744977
345,TRAC,0.014607291920770059,1862541.03023544,127507620.18982446
288,MATH,0.01405812025313951,2473161.28539615,175924038.2684758
421,CENNZ,0.013849756860680575,1193123.71996555,86147629.302636
440,PAID,0.01365635993486615,1073839.18271418,78632899.82366045
423,SHFT,0.013628824648716094,1172145.82860784,86004909.36085689
113,RENBTC,0.013567087240874609,9364221.86653405,690216086.9373448
304,DERO,0.01354037015195564,2199151.81373062,162414453.15385234
395,RVP,0.013375346952995077,1253465.62775432,93714625.28481457
174,VLX,0.013345467182579248,3969757.37712903,297461102.1719064
418,XHV,0.01329842181729929,1152954.00563322,86698558.78186963
432,PRQ,0.012841908792215175,1057830.35968032,82373296.43094659
500,EPK,0.012738419257704236,759840.60450767,59649520.80283557
104,NEXO,0.012582497005752934,11320517.8067282,899703596.3173497
386,MONA,0.012224050506006787,1201854.73717312,98318862.19568051
141,GNO,0.011607653017280842,4862960.27238689,418944317.61073315
62,HNT,0.01158451029729366,23069486.88619967,1991408034.8816385
462,SHR,0.011457189295816282,812361.72546193,70904102.61080113
336,RKN,0.011131977141466305,1512865.52568584,135902679.86182418
45,BTCB,0.01074418927029567,40685137.6383858,3786710808.4988327
251,KOK,0.01038806707038272,2782410.62456283,267846809.778089
236,ETN,0.010122311691557351,3328004.97234046,328779143.9100049
144,BCD,0.010041762969983206,4088978.62696545,407197285.8937427
322,TPT,0.00996551578780773,1436950.16748777,144192252.37150303
375,AMPL,0.009777656099988076,1015073.92473394,103815670.58133473
491,GTN,0.009642848034353052,594816.04150291,61684684.79269328
36,CRO,0.0089041756122614,39997121.16098597,4491951069.103844
99,USDP,0.008847248689191092,8372871.74580479,946381416.4096168
294,KAI,0.008705445195107507,1464096.88673816,168181736.13464224
392,BNANA,0.008528253739419206,806299.05584417,94544449.60019223
166,EWT,0.008100532241828669,2676041.56956155,330353795.24116826
122,VGX,0.008086880781173113,4606787.52397908,569661857.1036733
222,OMI,0.008049546820156475,4740875.64420221,588961807.4312974
321,ALT,0.007933007699284341,1156579.53410176,145793320.50895378
228,XPRT,0.007871318373312413,3230452.95179971,410408116.9874302
199,NOIA,0.007481316295719074,1450222.1522364,193845854.78176343
287,RIF,0.007430112577231965,1312875.18969017,176696540.73791602
312,LGCY,0.007394417481817599,1112436.62566153,150442766.91124633
360,ROOK,0.007306060973840374,842358.07737111,115295790.7670364
465,WELL,0.0068599928833879675,477187.76281965,69560970.53324926
434,DAD,0.006835234422516378,560226.0277565,81961494.38723332
377,EUM,0.006619450436655028,681727.38139741,102988516.63309737
195,MAID,0.006575230606177751,1407488.91862289,214059247.94492915
425,ZEON,0.006498487185169904,555237.5065014,85441040.45761587
232,AKT,0.006131597252293635,2209083.55910504,360278646.5270028
366,CFG,0.006109985253801815,658649.20219165,107798820.2642255
65,DCR,0.0060667648548680285,11714889.95079232,1930994563.1718664
161,XDB,0.005852227584595675,2018416.45104419,344897121.9706317
333,MCO,0.005812542117429365,797634.6764387,137226476.8709253
330,ZB,0.005759104469953296,805987.04320346,139950064.703375
79,CEL,0.005344433147329554,7322906.96130348,1370193388.0420055
334,HNS,0.004997189149381044,683725.25778108,136821968.77934203
487,REV,0.0049910857628922035,312880.44877048,62687852.63052142
