Rank,Symbol,Ratio,Volume,Market Cap
171,STRAX,0.019904673170330556,89.02367729419882,4472.501333349972
58,CEL,0.019737740450559038,845.0899146216399,42815.940190241185
263,POLY,0.019682240510808847,65.068336730109,3305.941551439511
374,VRT,0.01960032325473531,37.04953735840649,1890.251343148413
304,SCRT,0.019578716440207942,52.00398696667032,2656.1489424236224
37,MIOTA,0.018934200453705006,1476.5038440388348,77980.78654807499
36,FTT,0.01893043793951937,1489.7114105848864,78693.97503345393
238,ANC,0.018916363749005603,107.10208406022605,5661.874844516891
354,HTR,0.01889056729698186,38.49072495981194,2037.56321102975
213,XWC,0.018865610393532913,432.11863852399966,22905.097132299994
79,BTG,0.018687896076126947,482.90127681546414,25840.32332202187
38,CRO,0.018592053376610275,1420.8086334228967,76420.21054061432
107,LPT,0.017858989404387023,254.82304556137325,14268.61508181289
448,EDG,0.017587816523139954,23.532162859002643,1337.980915825556
438,DERO,0.017340841926444688,23.930555074993652,1380.011142279066
205,FEI,0.0171692134199095,974.08949994895,56734.66082140906
459,NIM,0.01712891549564703,22.00782633316198,1284.834777704101
140,CFX,0.016346877182612827,111.30749387749286,6809.098314868594
340,CUMMIES,0.01605240119526263,34.63597849575271,2157.6820859657087
475,BMI,0.015676799150080255,17.390616362817685,1109.3218836530577
186,UOS,0.015439659854491786,61.03232013025185,3952.957559003219
271,ALCX,0.015135371135502684,47.51740627787529,3139.4939610311126
490,SPI,0.014629845771485045,15.438749614722063,1055.2913445481188
155,FUN,0.0145312402929302,81.8969512509986,5635.922990747283
418,SHR,0.014452750996312241,21.967585272839877,1519.958745462723
314,SYS,0.014356328821359303,35.58960756945937,2479.018697071723
417,USDX,0.014092782366263022,21.43285308312855,1520.8390029804946
359,XYO,0.013992001052029308,27.837555685492298,1989.5335614954747
274,BOND,0.013867150073046279,42.97541063194553,3099.0802295763187
414,CRE,0.013672755645879633,21.15873812735213,1547.5108804221513
77,QNT,0.01365305470864232,358.07414070781675,26226.6685623956
59,TEL,0.013146915494295907,554.7320872593443,42194.846958590984
365,MLK,0.013035585675603974,25.540282073984386,1959.2738454232158
192,ARK,0.012844530085767381,47.20081434997403,3674.7793835039374
327,PRQ,0.012649625728310519,28.86942173125568,2282.2352495888013
310,LYXe,0.012372054339470848,31.123992246421075,2515.6688931704325
395,HOGE,0.012279457187037324,20.823982260094205,1695.8389888827346
278,RPL,0.012123056644060465,36.92047554434953,3045.475792809913
143,WAXP,0.01210915963280481,79.19914281590293,6540.432632611869
496,MRPH,0.010867581063966878,11.194598261661667,1030.0910750764092
290,TRAC,0.010631920989312964,29.99208176228221,2820.9466372473767
224,BCHA,0.010527430996388937,119.19268313053165,11322.105380829993
75,STX,0.010519173053714772,281.20647778574676,26732.755165239978
407,PCX,0.010504054803784243,17.334950387318088,1650.3103526338145
413,ZNN,0.01001108168952422,15.539349539649963,1552.2148376743967
182,XHV,0.00998651321088931,39.922324874657676,3997.623998647126
108,VGX,0.009960006051984344,140.58448535350453,14114.899591400921
338,DKA,0.009943343062722413,21.649338131711644,2177.2695556361723
393,KDA,0.00986002959612986,16.720333988383278,1695.7691480912129
322,NYE,0.009852386297950934,23.243611439311724,2359.1859612879625
422,DAG,0.00954221030566108,14.275120176087086,1495.9972290296437
81,XDC,0.009321427623004164,221.7209766041733,23786.160829806002
321,FIDA,0.009184676387283834,21.751922476724836,2368.284037403901
500,ANY,0.009149651677172837,9.343907169846693,1021.2309167089385
242,KLV,0.009114480428349505,48.746302996350266,5348.226196715581
236,TITAN,0.008914852745133015,53.43898680499946,5994.376837483266
293,RFOX,0.008824124795746341,24.462928933118143,2772.278214482015
76,NEXO,0.00861769698165418,228.7552309517033,26544.82182869621
136,ERG,0.008588979276927164,62.41909745029153,7267.347543609734
449,VEE,0.008519892052862101,11.246146259739701,1319.986942318332
429,DRGN,0.008174584268850708,11.836602881927691,1447.9761285269421
68,HNT,0.008053772387438466,249.48765723659042,30977.738783097266
471,DSLA,0.007790411235912041,8.94082272764001,1147.6701879901834
379,PEAK,0.007774612009916203,14.391978544478178,1851.150710301915
344,BNANA,0.007705284667894061,16.428035388720645,2132.0478213052975
151,UQC,0.0071022145241339645,40.979013303928916,5769.892357472242
211,XYM,0.006998403201951446,168.20377022015398,24034.592658687023
166,UBT,0.006822285615035892,34.307439869317264,5028.731103503759
185,HXRO,0.006674482264357101,26.523354194322323,3973.844433741574
424,WHALE,0.006636188997047909,9.792947272579275,1475.6884225171466
472,GTN,0.006622734289224757,7.552163426854115,1140.3391857561833
135,GLM,0.006601005531089621,48.43855574883889,7338.057137007608
384,CORE,0.0064383795275355414,11.620373590996673,1804.8599870975104
383,GALA,0.006172566479607782,11.200189091127022,1814.5108891299792
497,PLC,0.006117894673427309,6.295590557455311,1029.0452669608408
329,META,0.00608883545164755,13.809525521390798,2268.00767257623
204,SAFEMOON,0.006026592949494353,392.80637409003936,65178.84605480064
301,OXY,0.005972205848830639,16.019171716937333,2682.2872691291936
156,MCO,0.005866179055090765,33.00674514183944,5626.617399821039
130,GNO,0.005845047526947038,44.928035474568496,7686.513286237577
341,KIN,0.005696899407371273,12.229932780900954,2146.7700070456794
216,ARRR,0.005596648269522643,93.28682706049037,16668.338363962815
333,NRG,0.005538288996717757,12.438386714816327,2245.889790545037
397,TLOS,0.0054976834593297025,9.248396264299336,1682.2351328002674
320,HNS,0.005449493900548065,13.036066851752288,2392.1610134183707
240,XPRT,0.0054372469678032175,29.59426217777145,5442.87621162227
241,AKT,0.005436192566295065,29.55540301586906,5436.783678178639
335,BORA,0.005332713763139124,11.823113611166125,2217.091360292025
195,STRK,0.005300865145997894,18.576845571229015,3504.493145850799
292,BTRS,0.005293223096682883,14.928081960973858,2820.225350095082
207,CTC,0.005193731810916982,237.1811769580138,45666.812533421544
190,ORBS,0.005168863428951759,19.295014772707816,3732.931821071703
176,AGIX,0.004956413736913104,21.46314650319773,4330.378302228893
150,EWT,0.004918734325982782,29.092459441701482,5914.623054150968
199,VLX,0.004857385983034336,16.3763126983907,3371.425033050526
326,SNM,0.004684486665236773,10.865292061083546,2319.420000000015
228,OMI,0.004624316301442729,40.43604883602437,8744.222107689482
315,REV,0.004500049529231687,11.088974412185918,2464.1894139505584
446,DAD,0.004414097839132665,5.980883182148772,1354.9502979127367
336,NOIA,0.004328466750812467,9.476647253960625,2189.377393780795
369,DX,0.004158694600125211,7.980438155864887,1918.97672784739
458,QQQ,0.0038946020598161677,5.043921058029059,1295.1056309632675
394,OXEN,0.003497453068309222,5.927510820568284,1694.8078229492376
124,MAID,0.003457231021479527,29.979556335960716,8671.551351269236
73,REV,0.003436889666685007,92.41365084270133,26888.745291563966
444,AXEL,0.0034242406646494586,4.658263852015375,1360.3786381329726
376,CXO,0.0033972458609260437,6.380768329635898,1878.2180009475635
406,NSBT,0.003376044952693559,5.598995359779426,1658.4481066557773
286,EURS,0.0032247336545573623,9.587989448946166,2973.2655394332855
494,NRV,0.003187201657792042,3.328059117343202,1044.1947120624743
235,SOLO,0.00312067583411141,20.200520103855894,6473.1235083915235
362,BDX,0.003014571503130161,5.9583723285982115,1976.5238019437834
43,BTCB,0.002976861775225895,216.92766502734932,72871.25886484537
387,LOTTO,0.0029610863296742375,5.2955555151116105,1788.3826830858384
388,RDD,0.002955789092458164,5.182237984245908,1753.2502564099157
273,FX,0.0029312909511076467,9.128879570947191,3114.286409371155
350,RBTC,0.0029251849430376735,6.052307977982903,2069.034298972513
370,MWC,0.002898298200736498,5.5612595503543005,1918.80171230866
101,CHSB,0.0028211929833865837,48.185654396224486,17079.88594895129
332,DDX,0.002780565966416687,6.2424440768155005,2245.026427069498
201,HEX,0.0026009784536509925,1186.8380441679951,456304.4505432296
345,RKN,0.0024763809704373275,5.265119802570819,2126.1348174715627
364,ATRI,0.0023630765745039353,4.637476202512254,1962.4739428876815
467,NXS,0.002358981205919796,2.8782143762970964,1220.1090746608322
